sample-80,sample-81,sample-82,sample-84,sample-85,sample-86,sample-87,sample-91,Genera,avg_count
72.7848101265824,29.0023201856148,41.8071476736346,84.6511627906978,59.0277777777778,25.0783699059561,76.2016412661196,125.195618153365,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium,64.2186059849685
34.8101265822785,13.9211136890952,12.1375590020229,20.4651162790698,56.1342592592593,19.5924764890282,96.1313012895663,7.8247261345853,Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,32.6270848406132
202.53164556962,147.331786542923,204.315576534052,110.697674418605,222.800925925926,90.909090909091,561.547479484174,262.910798122066,Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium 1,225.380622188307
50.6329113924051,16.2412993039443,24.9494268374916,14.8837209302326,48.6111111111111,6.26959247648903,49.2379835873388,71.9874804381847,Actinobacteria; Actinobacteria; Corynebacteriales; Dietziaceae; Dietzia,35.3516907596497
36.9198312236287,20.8816705336427,26.298044504383,23.2558139534884,44.5601851851852,117.554858934169,85.5803048065651,68.8575899843506,Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Micrococcus,52.9885373906766
75.9493670886076,63.8051044083526,49.8988536749831,92.093023255814,103.587962962963,161.442006269593,79.1324736225089,62.5978090766824,Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; Nocardioides,86.063325044938
170.886075949367,237.819025522042,293.324342548887,506.046511627907,313.657407407408,97.9623824451411,366.94021101993,197.183098591549,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides,272.977381889029
8.43881856540085,5.80046403712297,6.06877950101146,7.44186046511628,8.10185185185186,3.13479623824452,4.1031652989449,7.8247261345853,Bacteroidetes; Bacteroidia; Bacteroidales; Barnesiellaceae; uncultured,6.36430776153477
13.7130801687764,46.4037122969838,37.7612946729602,38.139534883721,36.4583333333333,11.7554858934169,45.1348182883939,4.69483568075118,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Alloprevotella,29.2576369022921
69.620253164557,98.6078886310906,136.210384356035,141.395348837209,159.143518518519,56.4263322884013,143.610785463072,162.754303599374,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes,120.971101857282
109.704641350211,135.730858468678,155.091031692515,68.8372093023257,150.462962962963,40.7523510971787,186.987104337632,90.7668231611894,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group,117.291622796587
11.6033755274262,11.6009280742459,28.3209710047202,21.3953488372093,22.5694444444445,3.13479623824452,25.7913247362251,40.6885758998435,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; dgA-11 gut group,20.6380955952949
163.502109704642,163.573085846868,60.0134861766689,86.5116279069768,115.740740740741,122.257053291536,176.436107854631,23.4741784037559,Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium,113.938548740727
17.9324894514768,16.2412993039444,41.8071476736345,17.6744186046512,26.0416666666666,7.05329153605016,46.8933177022275,26.60406885759,Cyanobacteria; Melainabacteria; Gastranaerophilales; uncultured bacterium; ,25.0309624745302
690.928270042195,281.902552204177,167.902899527984,119.069767441861,315.393518518519,53.2915360501568,460.726846424385,20.3442879499218,Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter,263.6949597699
93.8818565400845,74.245939675174,38.435603506406,116.279069767442,98.3796296296296,172.413793103448,60.3751465416179,117.370892018779,Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus,96.4227413478227
14.7679324894515,38.2830626450117,115.981119352663,39.0697674418605,41.087962962963,17.2413793103449,48.6518171160611,15.6494522691706,Firmicutes; Bacilli; Bacillales; Planococcaceae; Caryophanon,41.3415616984408
4.21940928270043,9.28074245939675,16.857720836143,12.093023255814,9.83796296296297,6.26959247648904,11.7233294255569,1.56494522691706,Firmicutes; Bacilli; Bacillales; Planococcaceae; Solibacillus,8.9808407407475
13.7130801687764,18.5614849187935,7.4173971679029,14.8837209302326,13.3101851851852,22.7272727272727,14.0679953106682,29.7339593114242,Firmicutes; Bacilli; Bacillales; Planococcaceae; Sporosarcina,16.801886965032
12.6582278481013,13.9211136890951,12.8118678354687,12.0930232558139,21.9907407407407,32.9153605015674,57.4443141852287,50.0782472613459,Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Jeotgalicoccus,26.7391119146702
2199.36708860759,2380.51044083526,460.552933243426,710.697674418606,1184.02777777778,136.363636363636,1514.06799531067,2115.80594679186,Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus,1337.6741866686
83.3333333333335,118.329466357309,95.0775455158463,164.651162790697,317.12962962963,83.8557993730408,286.635404454866,40.6885758998435,Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Aerococcus,148.712614669321
58.0168776371309,59.1647331786543,61.3621038435604,148.837209302326,81.5972222222223,26.6457680250784,157.092614302462,31.2989045383412,Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Atopostipes,78.0019291312219
3.16455696202532,10.4408352668213,12.8118678354687,16.7441860465117,19.0972222222222,10.1880877742947,14.6541617819461,26.60406885759,Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Jeotgalibaca,14.21312334336
99.15611814346,35.9628770301624,49.2245448415374,125.581395348838,87.962962962963,36.0501567398119,177.608440797187,35.9937402190924,Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; uncultured,80.9425295103815
74.8945147679326,45.2436194895592,88.3344571813891,73.4883720930233,126.736111111111,29.7805642633229,95.5451348182885,206.572769953052,Firmicutes; Clostridia; Clostridiales; Christensenellaceae; Christensenellaceae R-7 group,92.5744429597098
178.270042194093,110.208816705336,84.2886041807148,257.674418604652,285.300925925926,123.824451410658,230.94958968347,308.29420970266,Firmicutes; Clostridia; Clostridiales; Clostridiaceae 1; Clostridium sensu stricto 1,197.351382300939
20.0421940928271,11.6009280742459,18.2063385030344,18.6046511627907,36.4583333333334,8.62068965517242,45.7209847596717,20.3442879499218,Firmicutes; Clostridia; Clostridiales; Clostridiaceae 1; Proteiniclasticum,22.4498009413747
16.8776371308017,26.6821345707657,33.715441672286,26.046511627907,23.1481481481482,2.35109717868339,31.0668229777257,79.81220657277,Firmicutes; Clostridia; Clostridiales; Clostridiales vadinBB60 group; uncultured bacterium,29.962499984886
17.9324894514768,16.2412993039443,23.6008091706001,21.3953488372093,18.5185185185185,4.70219435736677,50.4103165298946,6.25978090766824,Firmicutes; Clostridia; Clostridiales; Family XI; Tissierella,19.8825946345848
13.7130801687764,8.12064965197215,8.09170600134862,13.953488372093,19.0972222222223,3.91849529780565,13.4818288393904,3.12989045383412,Firmicutes; Clostridia; Clostridiales; Family XI; W5053,10.4382951259303
